Time,U,V,W,U_avg,V_avg,W_avg,U-Uavg,V-Vavg,W-Wavg
3.53,27.27,0.7,-0.37,,,,-0.036533535,0.651669524,-0.477577744
3.54,30.66,2.99,-1.56,,,,3.353466465,2.941669524,-1.667577744
3.55,31.72,-3.92,-1.78,,,,4.413466465,-3.968330476,-1.887577744
3.56,31.19,-0.46,-2,,,,3.883466465,-0.508330476,-2.107577744
3.57,26.51,0.71,-0.05,,,,-0.796533535,0.661669524,-0.157577744
3.58,28.85,0.12,-1.02,,,,1.543466465,0.071669524,-1.127577744
3.59,29.75,2.31,-2.1,,,,2.443466465,2.261669524,-2.207577744
3.6,28.25,3.1,-2.37,,,,0.943466465,3.051669524,-2.477577744
3.61,29.32,3.59,-2.23,,,,2.013466465,3.541669524,-2.337577744
3.62,30.39,4.1,-2.1,,,,3.083466465,4.051669524,-2.207577744
3.63,28.2,1.71,-1.05,,,,0.893466465,1.661669524,-1.157577744
3.64,31.52,2.28,-1.71,,,,4.213466465,2.231669524,-1.817577744
3.65,29.15,-1.7,-1.67,,,,1.843466465,-1.748330476,-1.777577744
3.66,25.88,1.82,-1.4,,,,-1.426533535,1.771669524,-1.507577744
3.67,27.98,2.35,-1.54,,,,0.673466465,2.301669524,-1.647577744
3.68,25.89,3.43,-1.15,,,,-1.416533535,3.381669524,-1.257577744
3.69,26.12,1.66,-0.89,,,,-1.186533535,1.611669524,-0.997577744
3.7,26.35,-0.1,-0.63,,,,-0.956533535,-0.148330476,-0.737577744
3.71,27.63,1,-1.01,,,,0.323466465,0.951669524,-1.117577744
3.72,29,1.98,-1.68,,,,1.693466465,1.931669524,-1.787577744
3.73,27.4,3.46,-1.93,,,,0.093466465,3.411669524,-2.037577744
3.74,23.74,4.9,-0.72,,,,-3.566533535,4.851669524,-0.827577744
3.75,21.97,5.13,-0.87,,,,-5.336533535,5.081669524,-0.977577744
3.76,26.56,4.87,-0.33,,,,-0.746533535,4.821669524,-0.437577744
3.77,31.15,4.61,0.19,,,,3.843466465,4.561669524,0.082422256
3.78,29.64,3.18,0.49,,,,2.333466465,3.131669524,0.382422256
3.79,26.58,-0.57,-0.12,,,,-0.726533535,-0.618330476,-0.227577744
3.8,28.36,-1.66,-0.06,,,,1.053466465,-1.708330476,-0.167577744
3.81,24.44,-3.68,0.06,,,,-2.866533535,-3.728330476,-0.047577744
3.82,23.44,-2.82,0.24,,,,-3.866533535,-2.868330476,0.132422256
3.83,24.7,-1.97,0.7,,,,-2.606533535,-2.018330476,0.592422256
3.84,26.03,1.47,0.63,,,,-1.276533535,1.421669524,0.522422256
3.85,27.28,-0.56,-0.02,,,,-0.026533535,-0.608330476,-0.127577744
3.86,27.25,-0.47,-0.39,,,,-0.056533535,-0.518330476,-0.497577744
3.87,27.23,-0.38,-0.77,,,,-0.076533535,-0.428330476,-0.877577744
3.88,28.13,-3.53,-0.19,,,,0.823466465,-3.578330476,-0.297577744
3.89,27,1.2,-0.87,,,,-0.306533535,1.151669524,-0.977577744
3.9,27.02,0.46,-1.18,,,,-0.286533535,0.411669524,-1.287577744
3.91,26.4,1,-0.94,,,,-0.906533535,0.951669524,-1.047577744
3.92,25.78,0.32,-0.93,,,,-1.526533535,0.271669524,-1.037577744
3.93,24.81,2.08,-0.63,,,,-2.496533535,2.031669524,-0.737577744
3.94,27.2,0.46,-0.26,,,,-0.106533535,0.411669524,-0.367577744
3.95,27.04,-1.6,-0.09,,,,-0.266533535,-1.648330476,-0.197577744
3.96,26.32,0.03,0.13,,,,-0.986533535,-0.018330476,0.022422256
3.97,25.9,2,-0.09,,,,-1.406533535,1.951669524,-0.197577744
3.98,25.49,3.97,-0.32,,,,-1.816533535,3.921669524,-0.427577744
3.99,24.95,0.23,-0.3,,,,-2.356533535,0.181669524,-0.407577744
4,24.49,0.8,0.27,,,,-2.816533535,0.751669524,0.162422256
4.01,25.63,1.72,0.51,,,,-1.676533535,1.671669524,0.402422256
4.02,23.55,4.63,1.22,,,,-3.756533535,4.581669524,1.112422256
4.03,22.41,4.25,0.43,,,,-4.896533535,4.201669524,0.322422256
4.04,24.33,4.94,0.93,,,,-2.976533535,4.891669524,0.822422256
4.05,25.88,1.76,-0.17,,,,-1.426533535,1.711669524,-0.277577744
4.06,23.19,2.52,0.52,,,,-4.116533535,2.471669524,0.412422256
4.07,25.54,-2.08,-0.27,,,,-1.766533535,-2.128330476,-0.377577744
4.08,26.66,0.86,-0.46,,,,-0.646533535,0.811669524,-0.567577744
4.09,27.18,0.65,-0.57,,,,-0.126533535,0.601669524,-0.677577744
4.1,29.49,0.54,-1.48,,,,2.183466465,0.491669524,-1.587577744
4.11,26.8,0.65,-1.61,,,,-0.506533535,0.601669524,-1.717577744
4.12,26.03,-1.18,-1.37,,,,-1.276533535,-1.228330476,-1.477577744
4.13,21.45,-3.46,0.46,,,,-5.856533535,-3.508330476,0.352422256
4.14,23.74,-2.32,-0.45,,,,-3.566533535,-2.368330476,-0.557577744
4.15,24.39,-3.17,-0.1,,,,-2.916533535,-3.218330476,-0.207577744
4.16,23.28,-1.53,0.1,,,,-4.026533535,-1.578330476,-0.007577744
4.17,22.17,0.1,0.31,,,,-5.136533535,0.051669524,0.202422256
4.18,25.06,2.44,0.03,,,,-2.246533535,2.391669524,-0.077577744
4.19,25.22,3.18,-0.03,,,,-2.086533535,3.131669524,-0.137577744
4.2,25.97,4,-0.28,,,,-1.336533535,3.951669524,-0.387577744
4.21,26.73,4.83,-0.54,,,,-0.576533535,4.781669524,-0.647577744
4.22,25.04,2.26,-0.57,,,,-2.266533535,2.211669524,-0.677577744
4.23,24.87,-0.77,-0.74,,,,-2.436533535,-0.818330476,-0.847577744
4.24,26.37,1.73,-0.3,,,,-0.936533535,1.681669524,-0.407577744
4.25,24.7,4.54,0.24,,,,-2.606533535,4.491669524,0.132422256
4.26,23.04,3.13,-0.03,,,,-4.266533535,3.081669524,-0.137577744
4.27,22.31,2.5,1.48,,,,-4.996533535,2.451669524,1.372422256
4.28,22.85,0.81,0.93,,,,-4.456533535,0.761669524,0.822422256
4.29,21.51,1.67,1.06,,,,-5.796533535,1.621669524,0.952422256
4.3,20.9,2.4,1.79,,,,-6.406533535,2.351669524,1.682422256
4.31,21.73,3.13,2.52,,,,-5.576533535,3.081669524,2.412422256
4.32,22.57,3.79,2.54,,,,-4.736533535,3.741669524,2.432422256
4.33,24.86,4.45,2.34,,,,-2.446533535,4.401669524,2.232422256
4.34,23.75,2.95,2.15,,,,-3.556533535,2.901669524,2.042422256
4.35,25.45,1.85,1.26,,,,-1.856533535,1.801669524,1.152422256
4.36,23.11,0.76,0.69,,,,-4.196533535,0.711669524,0.582422256
4.37,21.93,-0.6,0.38,,,,-5.376533535,-0.648330476,0.272422256
4.38,24.67,-0.98,0.19,,,,-2.636533535,-1.028330476,0.082422256
4.39,27.41,-1.37,0.01,,,,0.103466465,-1.418330476,-0.097577744
4.4,26.26,0.37,0.35,,,,-1.046533535,0.321669524,0.242422256
4.41,26.3,-1.6,0.18,,,,-1.006533535,-1.648330476,0.072422256
4.42,26.35,-3.59,0.01,,,,-0.956533535,-3.638330476,-0.097577744
4.43,24.63,-3.05,0.08,,,,-2.676533535,-3.098330476,-0.027577744
4.44,22.92,-2.51,0.15,,,,-4.386533535,-2.558330476,0.042422256
4.45,22.31,-0.85,0.98,,,,-4.996533535,-0.898330476,0.872422256
4.46,24.04,0.47,0.8,,,,-3.266533535,0.421669524,0.692422256
4.47,25.78,1.79,0.63,,,,-1.526533535,1.741669524,0.522422256
4.48,24.81,-0.52,0,,,,-2.496533535,-0.568330476,-0.107577744
4.49,25.08,-3.16,0.12,,,,-2.226533535,-3.208330476,0.012422256
4.5,26.96,-4.31,-0.08,,,,-0.346533535,-4.358330476,-0.187577744
4.51,24.34,-4.52,0.54,,,,-2.966533535,-4.568330476,0.432422256
4.52,24.7,-4.74,0.91,,,,-2.606533535,-4.788330476,0.802422256
4.53,29.82,-4.59,1.86,,,,2.513466465,-4.638330476,1.752422256
4.54,30.43,-4.45,0.66,,,,3.123466465,-4.498330476,0.552422256
4.55,29.71,-4.33,-0.16,,,,2.403466465,-4.378330476,-0.267577744
4.56,28.99,-4.21,-0.99,,,,1.683466465,-4.258330476,-1.097577744
4.57,26.89,-4.12,0.31,,,,-0.416533535,-4.168330476,0.202422256
4.58,30.75,-4.03,0.37,,,,3.443466465,-4.078330476,0.262422256
4.59,30.21,-3.11,0.3,,,,2.903466465,-3.158330476,0.192422256
4.6,29.8,-4.52,0.57,,,,2.493466465,-4.568330476,0.462422256
4.61,30,-6.14,0.43,,,,2.693466465,-6.188330476,0.322422256
4.62,31.49,-5.19,-0.05,,,,4.183466465,-5.238330476,-0.157577744
4.63,28.73,-4.25,0.45,,,,1.423466465,-4.298330476,0.342422256
4.64,25.97,-0.74,0.96,,,,-1.336533535,-0.788330476,0.852422256
4.65,27.5,-2.37,1.35,,,,0.193466465,-2.418330476,1.242422256
4.66,27.13,-5.99,0.7,,,,-0.176533535,-6.038330476,0.592422256
4.67,26.76,-5.13,0.06,,,,-0.546533535,-5.178330476,-0.047577744
4.68,28,-4.27,0.82,,,,0.693466465,-4.318330476,0.712422256
4.69,27.05,-5.21,0.6,,,,-0.256533535,-5.258330476,0.492422256
4.7,27.75,-5.72,1.33,,,,0.443466465,-5.768330476,1.222422256
4.71,28.45,-5.32,2.06,,,,1.143466465,-5.368330476,1.952422256
4.72,25.25,-4.02,1.54,,,,-2.056533535,-4.068330476,1.432422256
4.73,24.18,-2.73,0.92,,,,-3.126533535,-2.778330476,0.812422256
4.74,23.11,-0.54,0.31,,,,-4.196533535,-0.588330476,0.202422256
4.75,24.44,0.91,1.43,,,,-2.866533535,0.861669524,1.322422256
4.76,23.42,2.31,1.15,,,,-3.886533535,2.261669524,1.042422256
4.77,23.28,0.76,1.35,,,,-4.026533535,0.711669524,1.242422256
4.78,25.56,1.16,2.42,,,,-1.746533535,1.111669524,2.312422256
4.79,24.9,-0.93,2.41,,,,-2.406533535,-0.978330476,2.302422256
4.8,23.39,-0.3,2.74,,,,-3.916533535,-0.348330476,2.632422256
4.81,22.89,0.83,3.14,,,,-4.416533535,0.781669524,3.032422256
4.82,22.4,0.94,3.42,,,,-4.906533535,0.891669524,3.312422256
4.83,24.79,0.35,3.23,,,,-2.516533535,0.301669524,3.122422256
4.84,23.78,2.47,2.31,,,,-3.526533535,2.421669524,2.202422256
4.85,28.92,4.92,1.41,,,,1.613466465,4.871669524,1.302422256
4.86,26.35,3.7,2.23,,,,-0.956533535,3.651669524,2.122422256
4.87,26.71,-1.96,0.96,,,,-0.596533535,-2.008330476,0.852422256
4.88,26.42,-4.52,0.65,,,,-0.886533535,-4.568330476,0.542422256
4.89,25.2,-1.26,-0.13,,,,-2.106533535,-1.308330476,-0.237577744
4.9,24.58,-2.37,-0.43,,,,-2.726533535,-2.418330476,-0.537577744
4.91,25.18,-4.69,-0.38,,,,-2.126533535,-4.738330476,-0.487577744
4.92,22.65,-3.68,-1.13,,,,-4.656533535,-3.728330476,-1.237577744
4.93,22.8,-4.16,-0.85,,,,-4.506533535,-4.208330476,-0.957577744
4.94,22.95,-4.65,0.17,,,,-4.356533535,-4.698330476,0.062422256
4.95,21.89,-3.18,1.48,,,,-5.416533535,-3.228330476,1.372422256
4.96,24.67,-0.98,1.96,,,,-2.636533535,-1.028330476,1.852422256
4.97,28.51,0.49,2.17,,,,1.203466465,0.441669524,2.062422256
4.98,26.08,-1.37,0.35,,,,-1.226533535,-1.418330476,0.242422256
4.99,27.37,-0.49,-0.68,,,,0.063466465,-0.538330476,-0.787577744
5,28.02,-2.12,-1.27,,,,0.713466465,-2.168330476,-1.377577744
5.01,24.21,-2.82,-0.74,,,,-3.096533535,-2.868330476,-0.847577744
5.02,23.4,-3.63,-1.02,,,,-3.906533535,-3.678330476,-1.127577744
5.03,22.6,-4.46,-0.88,,,,-4.706533535,-4.508330476,-0.987577744
5.04,25.72,-3.31,1.47,,,,-1.586533535,-3.358330476,1.362422256
5.05,28.1,-4.05,2.27,,,,0.793466465,-4.098330476,2.162422256
5.06,28.3,-4.4,2.46,,,,0.993466465,-4.448330476,2.352422256
5.07,28.51,-4.76,2.57,,,,1.203466465,-4.808330476,2.462422256
5.08,27.03,-0.17,2.6,,,,-0.276533535,-0.218330476,2.492422256
5.09,27.16,0.2,2.52,,,,-0.146533535,0.151669524,2.412422256
5.1,27.23,-1.15,2.44,,,,-0.076533535,-1.198330476,2.332422256
5.11,26.82,-3.18,2.41,,,,-0.486533535,-3.228330476,2.302422256
5.12,26.69,-4.25,2,,,,-0.616533535,-4.298330476,1.892422256
5.13,25.18,-4.11,1.6,,,,-2.126533535,-4.158330476,1.492422256
5.14,24.81,-1.75,2.52,,,,-2.496533535,-1.798330476,2.412422256
5.15,24.94,0.6,3.09,,,,-2.366533535,0.551669524,2.982422256
5.16,27.34,2.6,3.49,,,,0.033466465,2.551669524,3.382422256
5.17,29.75,4.61,2.3,,,,2.443466465,4.561669524,2.192422256
5.18,28.74,4.65,1.11,,,,1.433466465,4.601669524,1.002422256
5.19,27.08,0.83,0.77,,,,-0.226533535,0.781669524,0.662422256
5.2,26.88,0.17,0.38,,,,-0.426533535,0.121669524,0.272422256
5.21,26.69,-0.48,0,,,,-0.616533535,-0.528330476,-0.107577744
5.22,25.6,-1.16,0.52,,,,-1.706533535,-1.208330476,0.412422256
5.23,21.18,-0.49,1.72,,,,-6.126533535,-0.538330476,1.612422256
5.24,20.5,1.61,2.07,,,,-6.806533535,1.561669524,1.962422256
5.25,20.3,1.87,3.3,,,,-7.006533535,1.821669524,3.192422256
5.26,22.69,2.15,3.22,,,,-4.616533535,2.101669524,3.112422256
5.27,25.09,0.26,2.48,,,,-2.216533535,0.211669524,2.372422256
5.28,30.07,-1.62,1.75,,,,2.763466465,-1.668330476,1.642422256
5.29,26.89,-1.47,1.14,,,,-0.416533535,-1.518330476,1.032422256
5.3,23.71,-1.32,0.54,,,,-3.596533535,-1.368330476,0.432422256
5.31,23.79,2.25,-0.13,,,,-3.516533535,2.201669524,-0.237577744
5.32,21.48,-1.03,0.63,,,,-5.826533535,-1.078330476,0.522422256
5.33,22.02,2.95,0.77,,,,-5.286533535,2.901669524,0.662422256
5.34,22.56,-1.56,1.87,,,,-4.746533535,-1.608330476,1.762422256
5.35,22.46,-0.91,1.89,,,,-4.846533535,-0.958330476,1.782422256
5.36,22.36,-0.27,1.92,,,,-4.946533535,-0.318330476,1.812422256
5.37,26.33,0.28,1.67,,,,-0.976533535,0.231669524,1.562422256
5.38,25.54,-0.13,1.27,,,,-1.766533535,-0.178330476,1.162422256
5.39,26.37,-1.25,1.1,,,,-0.936533535,-1.298330476,0.992422256
5.4,24.98,0.74,2.19,,,,-2.326533535,0.691669524,2.082422256
5.41,25.69,1.49,1.05,,,,-1.616533535,1.441669524,0.942422256
5.42,25.42,-1.12,1.08,,,,-1.886533535,-1.168330476,0.972422256
5.43,25.15,-3.73,1.11,,,,-2.156533535,-3.778330476,1.002422256
5.44,24.44,0.12,1.37,,,,-2.866533535,0.071669524,1.262422256
5.45,23.22,3.94,1.5,,,,-4.086533535,3.891669524,1.392422256
5.46,21.25,3.13,1.64,,,,-6.056533535,3.081669524,1.532422256
5.47,22.52,2.34,1.86,,,,-4.786533535,2.291669524,1.752422256
5.48,23.8,-0.38,2.08,,,,-3.506533535,-0.428330476,1.972422256
5.49,25.87,-1.66,1.49,,,,-1.436533535,-1.708330476,1.382422256
5.5,25.81,-0.31,0.76,,,,-1.496533535,-0.358330476,0.652422256
5.51,24.46,-0.63,0.93,,,,-2.846533535,-0.678330476,0.822422256
5.52,22.25,-0.2,0.34,,,,-5.056533535,-0.248330476,0.232422256
5.53,23.1,-1.75,0.49,,,,-4.206533535,-1.798330476,0.382422256
5.54,22.12,-2.8,0.82,,,,-5.186533535,-2.848330476,0.712422256
5.55,21.15,-3.86,1.15,,,,-6.156533535,-3.908330476,1.042422256
5.56,25.83,-3.33,1.3,,,,-1.476533535,-3.378330476,1.192422256
5.57,24.33,-2.83,1.09,,,,-2.976533535,-2.878330476,0.982422256
5.58,24.36,-1.59,1.2,,,,-2.946533535,-1.638330476,1.092422256
5.59,24.39,-0.35,1.32,,,,-2.916533535,-0.398330476,1.212422256
5.6,22.48,-0.55,1.46,,,,-4.826533535,-0.598330476,1.352422256
5.61,22.22,-0.13,2.29,,,,-5.086533535,-0.178330476,2.182422256
5.62,23.33,-1.13,2.52,,,,-3.976533535,-1.178330476,2.412422256
5.63,24.07,-0.38,2.48,,,,-3.236533535,-0.428330476,2.372422256
5.64,21.93,0.48,2.45,,,,-5.376533535,0.431669524,2.342422256
5.65,22.81,-0.76,2.48,,,,-4.496533535,-0.808330476,2.372422256
5.66,23.34,1.13,1.54,,,,-3.966533535,1.081669524,1.432422256
5.67,23.81,2.54,1.42,,,,-3.496533535,2.491669524,1.312422256
5.68,24.97,0.35,1.03,,,,-2.336533535,0.301669524,0.922422256
5.69,26.14,1.93,1.36,,,,-1.166533535,1.881669524,1.252422256
5.7,28.48,-3.05,1.37,,,,1.173466465,-3.098330476,1.262422256
5.71,26.54,-3.88,1.05,,,,-0.766533535,-3.928330476,0.942422256
5.72,24.6,-4.72,0.73,,,,-2.706533535,-4.768330476,0.622422256
5.73,24.15,-2.87,1.02,,,,-3.156533535,-2.918330476,0.912422256
5.74,25.09,-1.02,1.19,,,,-2.216533535,-1.068330476,1.082422256
5.75,24.39,-1.62,1.81,,,,-2.916533535,-1.668330476,1.702422256
5.76,27.84,-2.78,1.41,,,,0.533466465,-2.828330476,1.302422256
5.77,25.31,-1.16,1.11,,,,-1.996533535,-1.208330476,1.002422256
5.78,25.02,0.74,0.68,,,,-2.286533535,0.691669524,0.572422256
5.79,25.45,-3.57,0.91,,,,-1.856533535,-3.618330476,0.802422256
5.8,27.46,-3.22,1.51,,,,0.153466465,-3.268330476,1.402422256
5.81,24.66,1.09,-0.12,,,,-2.646533535,1.041669524,-0.227577744
5.82,24.07,-0.13,0.24,,,,-3.236533535,-0.178330476,0.132422256
5.83,23.81,-0.3,0.57,,,,-3.496533535,-0.348330476,0.462422256
5.84,24.44,-0.72,0.24,,,,-2.866533535,-0.768330476,0.132422256
5.85,25.08,-1.15,-0.08,,,,-2.226533535,-1.198330476,-0.187577744
5.86,23.36,-2.2,0.46,,,,-3.946533535,-2.248330476,0.352422256
5.87,21.63,-2.75,1.29,,,,-5.676533535,-2.798330476,1.182422256
5.88,25.67,-0.4,1.53,,,,-1.636533535,-0.448330476,1.422422256
5.89,23.75,-1.53,0.82,,,,-3.556533535,-1.578330476,0.712422256
5.9,22.68,0.77,0.61,,,,-4.626533535,0.721669524,0.502422256
5.91,21.8,1.58,0.93,,,,-5.506533535,1.531669524,0.822422256
5.92,21.4,2.4,1.26,,,,-5.906533535,2.351669524,1.152422256
5.93,22.12,1.46,1.26,,,,-5.186533535,1.411669524,1.152422256
5.94,22.85,2.16,0.81,,,,-4.456533535,2.111669524,0.702422256
5.95,22.33,2.73,0.63,,,,-4.976533535,2.681669524,0.522422256
5.96,22.22,0.27,0.73,,,,-5.086533535,0.221669524,0.622422256
5.97,22.12,-1.24,0.81,,,,-5.186533535,-1.288330476,0.702422256
5.98,23.19,-2.75,0.89,,,,-4.116533535,-2.798330476,0.782422256
5.99,22.15,-3.09,0.2,,,,-5.156533535,-3.138330476,0.092422256
6,21.3,-3.44,0.33,,,,-6.006533535,-3.488330476,0.222422256
6.01,22.06,-3.75,-0.21,,,,-5.246533535,-3.798330476,-0.317577744
6.02,22.83,-3.44,0.15,,,,-4.476533535,-3.488330476,0.042422256
6.03,22.82,-3.58,0.65,,,,-4.486533535,-3.628330476,0.542422256
6.04,21.66,-2.68,0.92,,,,-5.646533535,-2.728330476,0.812422256
6.05,21.54,-1.78,1.2,,,,-5.766533535,-1.828330476,1.092422256
6.06,21.43,-2.37,1.16,,,,-5.876533535,-2.418330476,1.052422256
6.07,22.03,-1.14,1.4,,,,-5.276533535,-1.188330476,1.292422256
6.08,22.64,0.08,1.64,,,,-4.666533535,0.031669524,1.532422256
6.09,22.15,-0.91,2.31,,,,-5.156533535,-0.958330476,2.202422256
6.1,24.34,-3.84,1.92,,,,-2.966533535,-3.888330476,1.812422256
6.11,24.9,-3.44,1.85,,,,-2.406533535,-3.488330476,1.742422256
6.12,21.64,-3.26,1.09,,,,-5.666533535,-3.308330476,0.982422256
6.13,21.6,-0.03,1.26,,,,-5.706533535,-0.078330476,1.152422256
6.14,21.57,-0.91,1.68,,,,-5.736533535,-0.958330476,1.572422256
6.15,21.2,-1.27,1.98,,,,-6.106533535,-1.318330476,1.872422256
6.16,21.51,0.63,2.49,,,,-5.796533535,0.581669524,2.382422256
6.17,21.56,-0.06,2.3,,,,-5.746533535,-0.108330476,2.192422256
6.18,21.62,0.08,1.52,,,,-5.686533535,0.031669524,1.412422256
6.19,22.57,-0.57,2.04,,,,-4.736533535,-0.618330476,1.932422256
6.2,22.04,-0.94,1.46,,,,-5.266533535,-0.988330476,1.352422256
6.21,21.52,-1.31,0.89,,,,-5.786533535,-1.358330476,0.782422256
6.22,23.03,-4.1,1.2,,,,-4.276533535,-4.148330476,1.092422256
6.23,25.15,-2.29,0.68,,,,-2.156533535,-2.338330476,0.572422256
6.24,27.14,4.28,0.35,,,,-0.166533535,4.231669524,0.242422256
6.25,26.14,0.99,0.51,,,,-1.166533535,0.941669524,0.402422256
6.26,22.4,-0.71,-0.91,,,,-4.906533535,-0.758330476,-1.017577744
6.27,23.37,-3.28,-0.97,,,,-3.936533535,-3.328330476,-1.077577744
6.28,23.82,-2.64,-0.34,,,,-3.486533535,-2.688330476,-0.447577744
6.29,24.1,0.82,-0.24,,,,-3.206533535,0.771669524,-0.347577744
6.3,26.21,-1.25,-0.13,,,,-1.096533535,-1.298330476,-0.237577744
6.31,26.73,-2.87,-0.12,,,,-0.576533535,-2.918330476,-0.227577744
6.32,25.63,1.46,0,,,,-1.676533535,1.411669524,-0.107577744
6.33,25.44,0.37,-0.24,,,,-1.866533535,0.321669524,-0.347577744
6.34,25.26,-0.71,-0.49,,,,-2.046533535,-0.758330476,-0.597577744
6.35,24.71,-3.88,-0.41,,,,-2.596533535,-3.928330476,-0.517577744
6.36,22.58,-1.92,0.13,,,,-4.726533535,-1.968330476,0.022422256
6.37,21.17,-0.88,-0.03,,,,-6.136533535,-0.928330476,-0.137577744
6.38,21.6,-2.4,1.15,,,,-5.706533535,-2.448330476,1.042422256
6.39,23.19,-4.54,1.26,,,,-4.116533535,-4.588330476,1.152422256
6.4,22.94,-4.78,1.25,,,,-4.366533535,-4.828330476,1.142422256
6.41,25.01,-6.07,0.96,,,,-2.296533535,-6.118330476,0.852422256
6.42,27.09,-4.98,0.68,,,,-0.216533535,-5.028330476,0.572422256
6.43,23,-3.9,0.97,,,,-4.306533535,-3.948330476,0.862422256
6.44,25.08,-4.5,0.31,,,,-2.226533535,-4.548330476,0.202422256
6.45,24.86,-2.32,0.34,,,,-2.446533535,-2.368330476,0.232422256
6.46,25.26,-0.15,0.46,,,,-2.046533535,-0.198330476,0.352422256
6.47,25.15,1.76,0.06,,,,-2.156533535,1.711669524,-0.047577744
6.48,26.94,-3.92,0.19,,,,-0.366533535,-3.968330476,0.082422256
6.49,26.71,-2.33,-0.86,,,,-0.596533535,-2.378330476,-0.967577744
6.5,29.73,-8.71,-2.15,,,,2.423466465,-8.758330476,-2.257577744
6.51,23.38,-10.17,-1.42,,,,-3.926533535,-10.21833048,-1.527577744
6.52,26.55,-11.77,-1.78,,,,-0.756533535,-11.81833048,-1.887577744
6.53,24.96,-12.13,-1.6,,,,-2.346533535,-12.17833048,-1.707577744
6.54,25.75,-12.53,-1.69,,,,-1.556533535,-12.57833048,-1.797577744
6.55,25.35,-12.62,-1.64,,,,-1.956533535,-12.66833048,-1.747577744
6.56,25.55,-12.72,-1.66,,,,-1.756533535,-12.76833048,-1.767577744
6.57,25.45,-12.74,-1.65,,,,-1.856533535,-12.78833048,-1.757577744
6.58,25.5,-12.76,-1.65,,,,-1.806533535,-12.80833048,-1.757577744
6.59,25.47,-12.76,-1.65,,,,-1.836533535,-12.80833048,-1.757577744
6.6,25.48,-12.77,-1.65,,,,-1.826533535,-12.81833048,-1.757577744
6.61,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.62,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.63,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.64,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.65,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.66,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.67,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.68,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.69,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.7,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.71,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.72,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.73,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.74,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.75,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.76,25.47,-12.77,-1.65,,,,-1.836533535,-12.81833048,-1.757577744
6.77,25.47,-8.2,-1.65,,,,-1.836533535,-8.248330476,-1.757577744
6.78,24.6,-3.64,1.02,,,,-2.706533535,-3.688330476,0.912422256
6.79,26.12,1.56,0.63,,,,-1.186533535,1.511669524,0.522422256
6.8,25.08,1.89,0.63,,,,-2.226533535,1.841669524,0.522422256
6.81,25.78,0.74,-0.66,,,,-1.526533535,0.691669524,-0.767577744
6.82,24.34,0.8,-1.54,,,,-2.966533535,0.751669524,-1.647577744
6.83,23.67,0.01,-1.23,,,,-3.636533535,-0.038330476,-1.337577744
6.84,23.01,-0.78,-0.93,,,,-4.296533535,-0.828330476,-1.037577744
6.85,22.02,1.91,-0.07,,,,-5.286533535,1.861669524,-0.177577744
6.86,22.29,4.61,-0.06,,,,-5.016533535,4.561669524,-0.167577744
6.87,22.92,2.72,0.44,,,,-4.386533535,2.671669524,0.332422256
6.88,24.59,1.48,0.82,,,,-2.716533535,1.431669524,0.712422256
6.89,23.95,-0.15,1.22,,,,-3.356533535,-0.198330476,1.112422256
6.9,25.42,1.75,1.73,,,,-1.886533535,1.701669524,1.622422256
6.91,25.11,0.88,1.09,,,,-2.196533535,0.831669524,0.982422256
6.92,26.48,4.67,0.78,,,,-0.826533535,4.621669524,0.672422256
6.93,25.99,2.2,-0.37,,,,-1.316533535,2.151669524,-0.477577744
6.94,25.92,1.35,-0.49,,,,-1.386533535,1.301669524,-0.597577744
6.95,26.57,0.57,-0.7,,,,-0.736533535,0.521669524,-0.807577744
6.96,24.81,0.63,-0.62,,,,-2.496533535,0.581669524,-0.727577744
6.97,26.09,-1.17,-0.66,,,,-1.216533535,-1.218330476,-0.767577744
6.98,27.05,-0.33,-0.64,,,,-0.256533535,-0.378330476,-0.747577744
6.99,28.02,0.49,-0.63,,,,0.713466465,0.441669524,-0.737577744
7,28.06,-0.87,-1.15,,,,0.753466465,-0.918330476,-1.257577744
7.01,28.31,-2.08,-1.6,,,,1.003466465,-2.128330476,-1.707577744
7.02,25.81,-0.41,-1.46,,,,-1.496533535,-0.458330476,-1.567577744
7.03,27.02,-0.85,-1.24,,,,-0.286533535,-0.898330476,-1.347577744
